#SPECTRUM - MS
#20190701-POPE-20uM-MTHK-5uM-1.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 1579-2281
#RT: 6.71-9.71
#AV: 703
#Data points: 51799
#Mass	Intensity
1004.801851	25.326017
1004.832060	24.489629
1004.862269	24.259234
1004.892480	24.205206
1004.922692	23.207708
1004.952906	22.005570
1004.983121	21.226260
1005.013337	21.051817
1005.043554	21.442247
1005.073773	24.451445
1005.103994	29.049524
1005.134216	33.251627
1005.164439	32.714625
1005.194663	33.490629
1005.224889	33.427478
1005.255116	34.039045
1005.285345	30.268561
1005.315575	23.573802
1005.345806	16.964510
1005.376039	14.673508
1005.406273	13.863061
1005.436508	14.200831
1005.466745	16.206222
1005.496983	17.274754
1005.527222	17.975927
1005.557463	18.351108
1005.587705	17.070761
1005.617949	15.748293
1005.648194	14.255588
1005.678440	12.823921
1005.708688	15.938011
1005.738937	18.129636
1005.769187	20.626025
1005.799439	19.397972
1005.829692	17.828689
1005.859946	18.123602
1005.890202	19.665055
1005.920459	18.079178
1005.950718	16.997208
1005.980978	17.397344
1006.011239	19.940267
1006.041502	20.883961
1006.071766	19.031407
1006.102031	18.032337
1006.132298	20.750282
1006.162566	26.028573
1006.192836	30.511094
1006.223106	34.117184
1006.253379	31.597502
1006.283652	29.167734
1006.313927	27.356665
1006.344203	28.679675
1006.374481	29.127526
1006.404760	33.457881
1006.435041	36.153922
1006.465322	35.409421
1006.495606	35.421387
1006.525890	35.179228
1006.556176	34.404210
1006.586463	33.334063
1006.616752	30.139095
1006.647042	25.865500
1006.677333	22.598072
1006.707626	20.973478
1006.737920	20.104066
1006.768215	23.528267
1006.798512	28.100660
1006.828810	30.623306
1006.859110	30.716217
1006.889411	28.239551
1006.919713	24.415052
1006.950017	23.422800
1006.980322	24.393963
1007.010628	22.407056
1007.040936	20.671490
1007.071245	18.620080
1007.101556	20.430373
1007.131868	20.985046
1007.162181	21.098620
1007.192496	21.027446
1007.222811	22.723296
1007.253129	27.052770
1007.283448	30.629645
1007.313768	29.315538
1007.344089	24.906315
1007.374412	20.556673
1007.404736	18.858262
1007.435062	20.036361
1007.465389	22.819036
1007.495717	26.105821
1007.526047	28.249178
1007.556378	27.372209
1007.586710	25.847009
1007.617044	24.189465
1007.647379	25.857413
1007.677715	28.535468
1007.708053	32.886353
1007.738393	33.153717
1007.768733	32.489598
1007.799075	31.523323
1007.829419	34.267295
1007.859763	33.944653
1007.890109	33.410878
1007.920457	30.513663
1007.950806	24.271999
1007.981156	19.568829
1008.011508	21.026154
1008.041861	26.835274
1008.072215	32.575444
1008.102571	39.859454
1008.132928	42.981749
1008.163286	45.526782
1008.193646	46.068286
1008.224007	43.729643
1008.254370	38.474941
1008.284734	31.079253
1008.315099	27.441080
1008.345466	24.246875
1008.375834	25.301127
1008.406203	25.965014
1008.436574	28.602310
1008.466946	34.258686
1008.497320	38.353730
1008.527695	35.162647
1008.558071	28.300862
1008.588448	20.509400
1008.618827	18.078310
1008.649208	18.401146
1008.679590	18.094393
1008.709973	18.732815
1008.740357	21.370272
1008.770743	23.625488
