#SPECTRUM - MS
#190912-mthk-5um-40um-popg-try3.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 474-936
#RT: 2.11-4.17
#AV: 463
#Data points: 51798
#Mass	Intensity
1016.193309	24.402860
1016.224034	19.269510
1016.254761	18.707686
1016.285489	26.362460
1016.316219	31.990797
1016.346950	33.840014
1016.377682	30.720937
1016.408416	26.635009
1016.439151	23.847400
1016.469888	24.487663
1016.500626	27.173443
1016.531365	25.803787
1016.562106	20.277395
1016.592848	13.460605
1016.623591	9.141383
1016.654336	10.451497
1016.685083	12.500781
1016.715830	13.455773
1016.746580	15.172184
1016.777330	18.849122
1016.808082	23.400445
1016.838835	22.735631
1016.869590	23.081659
1016.900346	23.938219
1016.931104	25.291830
1016.961862	24.324270
1016.992623	23.412706
1017.023384	20.546934
1017.054147	20.969938
1017.084912	27.178759
1017.115678	37.741673
1017.146445	40.535969
1017.177214	37.275295
1017.207984	27.849087
1017.238755	17.230345
1017.269528	11.845235
1017.300302	13.528648
1017.331078	20.330236
1017.361855	25.974746
1017.392633	27.511632
1017.423413	25.776181
1017.454195	20.990662
1017.484977	19.976294
1017.515761	17.188335
1017.546547	14.873754
1017.577333	10.884730
1017.608122	9.484920
1017.638911	13.222591
1017.669702	21.060437
1017.700495	25.067765
1017.731288	23.223502
1017.762084	21.187103
1017.792880	22.756544
1017.823678	28.527566
1017.854478	34.123254
1017.885278	34.981297
1017.916081	28.237570
1017.946884	19.046556
1017.977689	11.886861
1018.008496	8.930078
1018.039303	10.281088
1018.070113	15.372263
1018.100923	21.686942
1018.131735	27.086793
1018.162549	28.334919
1018.193363	27.507851
1018.224179	23.857543
1018.254997	17.236913
1018.285816	15.354544
1018.316636	15.412500
1018.347458	16.272929
1018.378281	20.228455
1018.409106	22.603385
1018.439932	21.468174
1018.470759	22.882191
1018.501588	24.783755
1018.532418	26.681286
1018.563250	25.590838
1018.594083	17.674470
1018.624917	11.569509
1018.655753	11.352586
1018.686590	14.423706
1018.717429	22.714667
1018.748269	28.144902
1018.779110	28.949355
1018.809953	26.752104
1018.840797	24.950169
1018.871643	25.546980
1018.902489	25.204827
1018.933338	24.100579
1018.964188	20.334325
1018.995039	15.249716
1019.025891	14.162801
1019.056745	15.907298
1019.087601	19.195015
1019.118458	23.382310
1019.149316	27.925156
1019.180175	29.222863
1019.211036	28.510943
1019.241899	30.709141
1019.272762	28.904921
1019.303628	26.101506
1019.334494	25.818043
1019.365362	23.461954
1019.396232	19.951022
1019.427102	20.052549
1019.457975	19.089014
1019.488848	20.867733
1019.519723	22.260097
1019.550600	21.562785
1019.581478	22.214994
1019.612357	22.260630
1019.643237	19.540465
1019.674119	16.208594
1019.705003	12.722630
1019.735888	15.984148
1019.766774	23.333843
1019.797661	27.703734
1019.828551	27.113602
1019.859441	21.283793
1019.890333	16.244950
1019.921226	15.431332
1019.952121	18.808821
1019.983017	21.235196
1020.013914	19.584908
1020.044813	19.246519
1020.075713	22.082630
1020.106615	25.439204
1020.137518	27.259724
1020.168423	26.985196
1020.199328	24.001166
1020.230236	19.773211
1020.261144	16.975679
1020.292055	16.336124
1020.322966	17.590836
1020.353879	21.782746
1020.384793	26.675630
1020.415709	30.637299
1020.446626	30.073032
1020.477545	27.536935
1020.508465	26.631951
1020.539386	23.933413
1020.570309	19.058062
1020.601233	17.270018
1020.632158	17.267714
1020.663085	16.717055
1020.694014	16.865011
1020.724943	24.755016
1020.755875	33.520778
1020.786807	40.032230
1020.817741	38.929323
1020.848677	34.393740
1020.879613	29.738249
1020.910552	26.978013
1020.941491	25.061622
1020.972432	21.443465
1021.003375	18.903305
1021.034319	18.537749
1021.065264	21.446584
1021.096210	22.561398
1021.127158	23.785088
1021.158108	23.501252
1021.189059	22.138036
1021.220011	16.445268
1021.250965	13.644676
1021.281920	17.376175
1021.312876	23.657048
1021.343834	27.038124
1021.374794	27.476641
1021.405754	23.913465
1021.436716	18.993292
1021.467680	15.708300
1021.498645	19.786335
1021.529611	25.559382
1021.560579	32.584141
1021.591548	35.494523
1021.622519	36.323098
1021.653491	37.500484
1021.684464	37.649395
1021.715439	34.978001
1021.746415	31.639101
1021.777393	25.535654
1021.808372	19.704558
1021.839352	17.760930
1021.870334	17.026155
1021.901317	19.836998
1021.932302	22.704086
1021.963288	22.304989
1021.994276	19.398244
1022.025265	17.558485
1022.056255	17.611326
1022.087247	20.538427
1022.118240	24.280948
1022.149234	30.989750
1022.180230	35.086849
1022.211227	37.617433
1022.242226	32.035232
1022.273226	22.797847
1022.304228	18.421770
1022.335231	23.072493
1022.366235	29.032787
1022.397241	33.337109
1022.428248	32.574760
1022.459257	27.961686
1022.490267	23.432986
1022.521279	20.612980
1022.552291	22.120114
1022.583306	26.051033
1022.614321	25.925108
1022.645339	25.956692
1022.676357	24.978006
1022.707377	23.280713
1022.738398	20.789885
1022.769421	19.000421
1022.800445	16.772362
1022.831471	19.609265
1022.862498	26.460725
1022.893526	31.160274
1022.924556	30.664199
1022.955587	25.438105
1022.986620	24.580127
1023.017654	23.887829
1023.048689	26.099296
1023.079726	27.662391
1023.110764	25.721118
1023.141804	20.333577
1023.172845	16.770425
1023.203888	15.179994
1023.234932	16.104252
1023.265977	17.955063
1023.297024	22.944676
1023.328072	28.944946
1023.359121	28.582094
1023.390172	24.408179
1023.421225	20.737304
1023.452279	24.138126
1023.483334	29.578349
1023.514391	38.503546
1023.545449	41.789385
1023.576508	39.762687
1023.607569	35.183402
1023.638631	30.506844
1023.669695	26.682815
1023.700760	26.905904
1023.731827	26.347191
1023.762895	26.039288
1023.793964	23.634591
1023.825035	20.631023
1023.856107	20.627759
1023.887181	21.101438
1023.918256	20.901322
1023.949332	20.371001
1023.980410	19.813121
1024.011489	22.842258
1024.042570	22.430944
1024.073652	20.591797
1024.104736	19.124272
1024.135820	22.165921
1024.166907	27.942276
1024.197995	32.316790
1024.229084	32.636186
1024.260174	27.190173
1024.291266	20.502022
1024.322360	16.751693
1024.353455	15.274852
1024.384551	14.458376
1024.415649	14.195126
1024.446748	16.213833
1024.477848	18.399665
1024.508950	24.318948
1024.540053	27.606896
1024.571158	30.202625
1024.602264	30.919187
1024.633372	28.408397
1024.664481	24.298173
1024.695591	22.920119
