#SPECTRUM - MS
#100ul-2-qb.raw
#FTMS + p NSI sid=50.00  Full ms2 1000.0000@hcd200.00 [1000.0000-20000.0000]
#Scan #: 1
#RT: 0.76
#Data points: 51799
#Mass	Intensity
1010.929584	128.032822
1010.960069	125.497612
1010.990555	127.356682
1011.021043	133.242493
1011.051532	138.177704
1011.082022	140.633713
1011.112514	142.660614
1011.143007	146.826004
1011.173502	153.792999
1011.203997	153.936737
1011.234495	152.282547
1011.264993	147.007462
1011.295494	135.844223
1011.325995	128.849747
1011.356498	125.394066
1011.387002	137.669510
1011.417508	140.544418
1011.448015	141.189697
1011.478523	135.108521
1011.509033	127.235161
1011.539544	120.320892
1011.570056	116.902489
1011.600570	132.778320
1011.631085	153.637329
1011.661602	164.633774
1011.692120	159.743454
1011.722639	146.125397
1011.753160	128.304962
1011.783682	120.126732
1011.814206	114.886887
1011.844731	111.678070
1011.875257	112.093712
1011.905785	118.050102
1011.936314	130.132813
1011.966844	138.432816
1011.997376	133.337570
1012.027909	124.127678
1012.058444	118.161453
1012.088980	115.494843
1012.119517	116.021713
1012.150056	114.172302
1012.180596	118.100029
1012.211138	125.405151
1012.241681	129.903519
1012.272225	139.398026
1012.302771	137.090302
1012.333318	122.305794
1012.363866	113.876694
1012.394416	100.159981
1012.424967	99.631882
1012.455520	110.760422
1012.486073	130.616013
1012.516629	146.282303
1012.547186	143.773087
1012.577744	141.855988
1012.608303	130.325195
1012.638864	136.626907
1012.669426	147.885849
1012.699990	153.418625
1012.730555	148.404160
1012.761121	142.126678
1012.791689	129.072525
1012.822258	117.080154
1012.852829	109.869789
1012.883401	109.571304
1012.913974	112.301743
1012.944549	121.625725
1012.975125	128.726959
1013.005702	134.527206
1013.036281	135.676758
1013.066861	135.029144
1013.097443	136.203201
1013.128026	140.939270
1013.158610	151.693558
1013.189196	165.175095
1013.219783	165.414154
1013.250372	150.045380
1013.280962	125.355431
1013.311553	112.079117
1013.342146	120.427116
1013.372740	128.515869
1013.403335	122.982803
1013.433932	106.231689
1013.464531	102.138359
1013.495130	107.923523
1013.525731	113.756569
1013.556334	125.597275
1013.586937	128.547272
1013.617543	135.147629
1013.648149	143.521561
1013.678757	148.660904
1013.709366	143.278152
1013.739977	136.028305
1013.770589	126.776886
1013.801203	133.201157
1013.831818	138.141953
1013.862434	149.087479
1013.893052	158.493210
1013.923671	161.558228
1013.954291	159.785568
1013.984913	154.596573
1014.015536	145.666382
1014.046161	139.867859
1014.076787	150.943741
1014.107414	157.291168
1014.138043	161.789368
1014.168673	153.672226
1014.199304	143.411438
1014.229937	138.306381
1014.260572	133.037567
1014.291207	134.670486
1014.321844	124.128960
1014.352483	115.570442
1014.383123	120.739693
1014.413764	132.637695
1014.444407	132.405060
1014.475051	137.625031
1014.505696	133.098892
1014.536343	128.123886
1014.566991	127.088028
1014.597641	128.613922
1014.628292	125.565987
1014.658944	122.530518
1014.689598	114.435326
1014.720253	115.279472
1014.750909	122.861786
1014.781567	138.003235
1014.812227	145.201462
1014.842887	137.917709
1014.873549	128.330872
1014.904213	126.383270
1014.934878	127.787872
1014.965544	133.681595
1014.996212	135.677322
1015.026881	134.027817
1015.057551	132.587296
1015.088223	137.003723
1015.118896	140.102417
1015.149571	139.671341
1015.180247	132.603455
1015.210924	117.378853
1015.241603	94.050819
1015.272283	107.295311
1015.302965	132.900497
1015.333647	156.131683
1015.364332	164.340179
1015.395018	160.015167
1015.425705	152.772675
1015.456393	145.373276
