#SPECTRUM - MS
#Mthk+RCK-C8E4-1.RAW
#FTMS + p NSI Full ms [1000.0000-20000.0000]
#Scan #: 6399-7251
#RT: 16.07-18.14
#AV: 746
#Data points: 103562
#Mass	Intensity
1002.749337	18.551955
1002.764396	18.352757
1002.779455	15.582608
1002.794515	14.485969
1002.809575	12.315816
1002.824636	11.009989
1002.839697	16.246167
1002.854758	21.657507
1002.869820	24.646895
1002.884881	23.484852
1002.899944	19.842942
1002.915006	15.014125
1002.930069	13.391919
1002.945132	14.253528
1002.960196	14.522548
1002.975260	16.696428
1002.990324	17.416484
1003.005389	18.982610
1003.020453	19.314091
1003.035519	19.814536
1003.050584	19.929769
1003.065650	22.243083
1003.080717	25.102455
1003.095783	25.273527
1003.110850	23.792786
1003.125917	18.942156
1003.140985	16.936474
1003.156053	16.860035
1003.171121	15.630094
1003.186190	15.865582
1003.201259	16.383741
1003.216328	17.796102
1003.231398	21.579255
1003.246468	25.201532
1003.261538	24.647714
1003.276609	21.778771
1003.291680	18.970489
1003.306751	15.618856
1003.321823	14.140129
1003.336895	14.414126
1003.351968	18.561521
1003.367040	23.484630
1003.382113	26.591348
1003.397187	27.904114
1003.412261	25.691452
1003.427335	21.968776
1003.442409	19.600487
1003.457484	19.285673
1003.472559	22.239420
1003.487634	25.291745
1003.502710	25.880251
1003.517786	24.255876
1003.532863	21.403731
1003.547940	17.061356
1003.563017	14.130288
1003.578094	14.251601
1003.593172	15.009412
1003.608250	17.364071
1003.623329	20.728444
1003.638408	21.524252
1003.653487	21.841951
1003.668566	19.948816
1003.683646	16.657978
1003.698726	14.702862
1003.713807	15.471597
1003.728888	15.896723
1003.743969	17.058348
1003.759051	18.596686
1003.774132	20.611137
1003.789215	22.112660
1003.804297	21.567409
1003.819380	18.952777
1003.834464	16.288482
1003.849547	14.413590
1003.864631	13.987628
1003.879715	15.239157
1003.894800	14.200286
1003.909885	12.638869
1003.924970	10.972280
1003.940056	12.125373
1003.955142	11.547902
1003.970228	11.065272
1003.985315	10.150130
1004.000402	10.586359
1004.015489	17.558405
1004.030577	23.083777
1004.045665	25.577123
1004.060753	23.664624
1004.075842	18.597003
1004.090931	15.874715
1004.106020	18.201373
1004.121110	18.631613
1004.136200	18.364049
1004.151291	18.588936
1004.166381	18.951810
1004.181472	18.247324
1004.196564	17.089187
1004.211656	15.814718
1004.226748	15.588367
1004.241840	15.323807
1004.256933	14.566329
1004.272026	13.737043
1004.287120	13.210403
1004.302213	13.663067
1004.317308	14.183064
1004.332402	12.343286
1004.347497	16.703987
1004.362592	21.008804
1004.377688	24.458165
1004.392783	24.893170
1004.407880	22.017303
1004.422976	17.336369
1004.438073	17.897966
1004.453170	21.512828
1004.468268	25.514026
1004.483366	27.583905
1004.498464	27.552757
1004.513562	22.889017
1004.528661	18.169369
1004.543761	20.144569
1004.558860	21.315222
1004.573960	21.957281
1004.589060	20.352932
1004.604161	16.389998
1004.619262	11.611583
1004.634363	11.817083
1004.649465	14.331932
1004.664567	16.832108
1004.679669	18.964856
1004.694772	20.255771
1004.709875	22.440501
1004.724978	22.660662
1004.740082	20.785574
1004.755186	21.308541
1004.770290	24.296890
1004.785395	26.564116
1004.800500	27.590981
1004.815605	25.086242
1004.830711	22.472854
1004.845817	18.107398
1004.860924	14.727106
1004.876030	15.567269
1004.891137	15.293157
1004.906245	14.637087
1004.921353	14.234994
1004.936461	13.641010
1004.951569	12.201016
1004.966678	10.542221
1004.981787	10.834866
1004.996897	10.929102
1005.012006	11.511185
1005.027116	10.633766
1005.042227	10.764304
1005.057338	9.509113
1005.072449	7.791800
1005.087560	7.294330
1005.102672	8.153439
1005.117785	9.531983
1005.132897	13.142279
1005.148010	15.280667
1005.163123	16.717770
1005.178237	20.429810
1005.193351	21.729782
1005.208465	23.728671
1005.223579	23.051956
1005.238694	19.216858
1005.253810	16.488543
1005.268925	15.567006
1005.284041	17.162223
1005.299158	18.248150
1005.314274	19.642141
1005.329391	21.333823
1005.344508	22.107564
1005.359626	19.959132
1005.374744	18.968255
1005.389862	17.757987
1005.404981	17.171458
1005.420100	17.513803
1005.435219	19.992867
1005.450339	22.962574
1005.465459	25.446715
1005.480580	27.455773
1005.495700	26.916852
1005.510821	25.008347
1005.525943	26.492561
1005.541064	27.112128
1005.556187	27.321157
1005.571309	26.724083
1005.586432	27.421958
1005.601555	29.385912
1005.616678	29.265699
1005.631802	28.548523
1005.646926	24.751339
1005.662051	23.102326
1005.677176	25.366801
1005.692301	25.536180
1005.707426	25.301653
1005.722552	25.616431
1005.737678	25.217562
1005.752805	25.373330
1005.767932	23.292398
1005.783059	20.139290
1005.798186	18.704506
1005.813314	18.563041
1005.828442	19.817598
1005.843571	21.059514
1005.858700	20.714696
1005.873829	22.712977
1005.888959	22.672518
1005.904089	24.039070
1005.919219	29.448943
1005.934350	32.375048
1005.949481	30.348858
1005.964612	29.530881
1005.979744	26.972122
1005.994875	24.879359
1006.010008	21.273109
1006.025140	20.140727
1006.040273	17.733738
1006.055407	18.482640
1006.070541	17.507679
1006.085675	17.676888
1006.100809	15.318197
1006.115944	14.221334
1006.131079	14.167130
1006.146214	16.074522
1006.161350	17.890039
1006.176486	18.941648
1006.191622	17.206378
1006.206759	17.141038
1006.221896	18.856794
1006.237034	21.333166
1006.252171	22.146479
1006.267310	20.859771
1006.282448	18.265596
1006.297587	13.552856
1006.312726	12.486375
1006.327866	12.387869
1006.343005	13.894780
1006.358146	14.401738
1006.373286	13.866841
1006.388427	12.999163
1006.403568	13.666036
1006.418710	14.151250
1006.433852	16.693968
1006.448994	19.066157
1006.464136	20.271897
1006.479279	21.676723
1006.494423	21.328330
1006.509566	18.786605
1006.524710	19.304429
1006.539854	20.337556
1006.554999	19.479818
1006.570144	18.598294
1006.585289	15.378916
1006.600435	15.940186
1006.615581	15.929434
1006.630727	19.844330
1006.645874	26.325472
1006.661021	30.077499
1006.676168	29.882114
1006.691316	29.504143
1006.706464	27.943365
1006.721612	27.510681
1006.736761	22.899416
1006.751910	16.121024
1006.767060	14.391080
1006.782209	18.980496
1006.797359	22.763604
1006.812510	25.700593
1006.827661	27.715737
1006.842812	27.562297
1006.857963	24.468168
1006.873115	20.627616
1006.888267	17.595626
1006.903420	16.842645
1006.918572	22.254304
1006.933726	27.386177
1006.948879	26.709170
1006.964033	26.126068
1006.979187	24.787189
1006.994342	23.164947
1007.009497	24.935813
1007.024652	25.700800
1007.039807	24.696192
1007.054963	24.529616
1007.070120	24.182311
1007.085276	22.411394
1007.100433	22.025582
1007.115590	24.866098
1007.130748	27.835299
1007.145906	28.767451
1007.161064	26.382954
1007.176223	22.925797
1007.191382	20.121636
1007.206541	21.051124
1007.221701	23.495815
1007.236861	30.338081
1007.252021	33.057683
1007.267182	29.632773
1007.282343	22.828107
1007.297504	20.214848
1007.312666	19.938134
1007.327828	24.012294
1007.342991	26.382783
1007.358153	25.700228
1007.373316	22.678415
1007.388480	21.849510
1007.403644	20.725631
1007.418808	21.519932
1007.433972	24.892619
1007.449137	26.198440
1007.464302	28.382446
1007.479468	27.719513
1007.494633	26.365539
1007.509800	24.367127
1007.524966	22.552244
1007.540133	21.338954
1007.555300	19.865294
1007.570468	19.236971
1007.585636	18.906008
1007.600804	20.401719
1007.615972	22.070836
1007.631141	22.035124
1007.646311	20.240280
1007.661480	17.813686
1007.676650	16.598121
1007.691820	18.279105
1007.706991	19.819016
1007.722162	20.918816
1007.737333	20.998950
1007.752505	23.590582
1007.767677	26.484885
1007.782849	28.932502
1007.798022	26.055058
1007.813195	23.866460
1007.828368	19.435200
1007.843542	17.802591
1007.858716	17.625270
1007.873891	17.581436
1007.889065	19.305405
1007.904240	19.150991
1007.919416	19.802048
1007.934592	20.813761
1007.949768	23.223035
1007.964944	24.266176
1007.980121	22.655804
1007.995298	17.400387
1008.010476	13.601573
1008.025653	12.860171
1008.040832	15.335204
1008.056010	19.096283
1008.071189	22.448724
1008.086368	24.917201
1008.101548	26.077274
1008.116728	27.277704
1008.131908	27.628601
1008.147088	24.822526
1008.162269	22.082747
1008.177451	18.583017
1008.192632	16.473045
1008.207814	17.103600
1008.222996	19.140147
1008.238179	21.127172
1008.253362	21.953713
1008.268545	21.424816
1008.283729	20.079869
1008.298913	18.746880
1008.314097	16.691386
1008.329282	16.768501
1008.344467	17.486039
1008.359652	17.136928
1008.374838	16.467340
1008.390024	17.106357
1008.405211	17.477363
1008.420397	18.734841
1008.435584	20.361324
1008.450772	21.806412
1008.465960	23.395739
1008.481148	24.905764
1008.496336	24.576719
1008.511525	26.537669
1008.526714	27.572931
1008.541904	31.376665
1008.557093	33.310015
1008.572284	34.537410
1008.587474	33.227079
1008.602665	30.864513
1008.617856	27.665665
1008.633048	26.075684
1008.648240	24.177372
1008.663432	21.453580
1008.678624	20.634042
1008.693817	21.909657
1008.709011	22.277208
1008.724204	21.769644
1008.739398	23.363779
1008.754592	26.201327
1008.769787	27.117610
1008.784982	28.647269
1008.800177	26.581898
1008.815373	22.516378
1008.830569	19.091729
1008.845765	18.306462
1008.860962	17.660456
1008.876159	21.093891
1008.891356	21.391527
1008.906554	20.228230
1008.921752	18.961791
1008.936951	18.890825
1008.952149	21.061057
1008.967349	24.472572
1008.982548	24.554968
1008.997748	20.122944
1009.012948	17.513248
1009.028148	17.300777
1009.043349	20.927693
1009.058550	23.008260
1009.073752	23.713851
1009.088954	23.003141
1009.104156	22.391623
1009.119358	21.249084
1009.134561	19.007871
1009.149765	16.202335
1009.164968	15.515890
1009.180172	15.345692
1009.195376	16.468503
1009.210581	15.242024
1009.225786	13.804198
1009.240991	15.828870
1009.256197	16.899788
1009.271403	16.936943
1009.286609	18.591123
1009.301816	18.793463
1009.317023	19.222683
1009.332230	25.470558
1009.347438	29.406817
1009.362646	32.365281
1009.377854	31.664565
1009.393063	27.116745
1009.408272	22.396216
1009.423481	20.502298
1009.438691	18.483718
1009.453901	17.870600
1009.469112	16.545107
1009.484322	14.337304
1009.499533	14.918894
1009.514745	18.325647
1009.529957	22.828266
1009.545169	27.726461
1009.560381	28.722521
1009.575594	27.368038
1009.590807	25.759826
1009.606021	24.220413
1009.621235	21.494455
1009.636449	19.827357
1009.651664	19.338428
1009.666879	19.505399
1009.682094	21.477408
1009.697309	23.119131
1009.712525	22.894673
1009.727742	21.877107
1009.742958	22.146473
1009.758175	23.104836
1009.773393	23.003798
1009.788610	20.123051
1009.803828	17.508099
1009.819047	15.316232
1009.834265	16.234745
1009.849484	20.843753
1009.864704	25.969278
1009.879923	30.146856
1009.895143	31.388894
1009.910364	27.864831
1009.925585	25.119472
1009.940806	23.869767
1009.956027	21.923425
1009.971249	20.132104
1009.986471	19.529745
1010.001694	20.899328
1010.016916	22.284524
1010.032140	24.612042
1010.047363	27.000254
1010.062587	26.193659
1010.077811	24.688849
1010.093036	25.582595
1010.108261	26.256665
1010.123486	23.450786
1010.138711	25.009133
1010.153937	26.938915
1010.169164	27.131891
1010.184390	26.575424
1010.199617	24.835382
1010.214844	19.161506
1010.230072	14.199956
1010.245300	13.888210
1010.260528	13.060316
1010.275757	13.463970
1010.290986	16.148770
1010.306215	17.780228
1010.321445	17.629185
1010.336675	15.865168
1010.351906	13.028504
1010.367136	11.785394
1010.382367	13.248425
1010.397599	15.844720
1010.412831	20.026682
1010.428063	25.853517
1010.443295	29.065716
1010.458528	27.370090
1010.473761	23.430412
1010.488995	19.601480
1010.504228	19.918687
1010.519463	22.443224
1010.534697	25.939798
1010.549932	28.764317
1010.565167	29.994383
1010.580403	30.800486
1010.595639	28.714993
1010.610875	25.935496
1010.626112	24.726327
1010.641348	25.436644
1010.656586	27.311969
1010.671823	30.675216
1010.687061	28.841858
1010.702300	22.357469
1010.717538	16.787894
1010.732777	16.498409
1010.748017	18.785338
1010.763256	22.361790
1010.778496	22.876314
1010.793737	19.260013
1010.808978	16.719942
1010.824219	15.372215
1010.839460	16.536527
1010.854702	16.722874
1010.869944	16.749030
1010.885186	17.011540
1010.900429	17.817570
1010.915672	20.239380
1010.930916	20.811368
1010.946160	21.320019
1010.961404	22.026887
1010.976648	23.901269
1010.991893	22.231973
1011.007138	23.186739
1011.022384	24.643375
1011.037630	25.248380
1011.052876	22.306464
1011.068123	21.120739
1011.083370	20.883551
1011.098617	23.356086
1011.113865	26.125360
1011.129113	29.007724
1011.144361	29.274647
1011.159610	32.445282
1011.174859	32.727943
1011.190108	33.088043
1011.205358	30.904568
1011.220608	26.145473
1011.235858	22.277613
1011.251109	20.491493
1011.266360	20.358854
1011.281611	19.741006
1011.296863	19.716602
1011.312115	19.671871
1011.327368	23.163203
1011.342620	25.765317
1011.357874	26.615953
1011.373127	23.256889
1011.388381	21.020212
1011.403635	20.345825
1011.418890	22.775637
1011.434144	20.634958
1011.449400	16.515884
1011.464655	14.277193
1011.479911	17.184700
1011.495167	20.678132
1011.510424	24.497736
1011.525681	25.000510
1011.540938	26.896246
1011.556196	26.038276
1011.571454	26.074373
1011.586712	23.483543
1011.601971	22.885342
1011.617230	22.244791
